time,d2m,T2,ssrd,strd,u10,v10,PRES,tp,number,expver,G,LWin,RRR,year
2005-01-01 00:00:00,256.4663,264.87433,15717162.0,10569388.0,0.944458,0.6676178,52579.035,4.351138e-07,0,0001,0.0,184.37056,0.0,2005
2005-01-01 01:00:00,256.7539,264.22498,15717162.0,11224314.0,1.0159912,0.5767975,52588.51,4.351138e-07,0,0001,0.0,181.92389,0.0,2005
2005-01-01 02:00:00,257.06726,263.5641,15717162.0,11879320.0,1.0546265,0.4841156,52566.883,4.351138e-07,0,0001,0.0,181.9461,0.0,2005
2005-01-01 03:00:00,257.53418,263.2494,15717162.0,12534018.0,1.1647949,0.38259888,52570.273,4.351138e-07,0,0001,0.0,181.86055,0.0,2005
2005-01-01 04:00:00,257.64807,262.64026,15717162.0,13188266.0,1.2038574,0.17640686,52574.13,4.351138e-07,0,0001,0.0,181.73555,0.0,2005
2005-01-01 05:00:00,257.6944,262.03833,15717162.0,13845486.0,1.1787872,0.025619507,52546.098,1.2934206e-06,0,0001,0.0,182.56111,0.0008583068,2005
2005-01-01 06:00:00,257.6579,261.3703,15717162.0,14486951.0,1.1392975,-0.066589355,52517.844,1.2785276e-06,0,0001,0.0,178.18472,-1.4892976e-05,2005
2005-01-01 07:00:00,257.58893,260.74957,15717162.0,15137250.0,1.1340027,-0.2579956,52521.28,1.2666069e-06,0,0001,0.0,180.63861,-1.1920747e-05,2005
2005-01-01 08:00:00,257.3878,259.98578,15717162.0,15757678.0,1.0689545,-0.410141,52540.594,1.701721e-06,0,0001,0.0,172.34111,0.00043511408,2005
2005-01-01 09:00:00,256.93878,259.1729,51.25,615965.5,0.9814911,-0.54260254,52575.562,0.0,0,0001,0.014236111,171.10153,0.0,2005
2005-01-01 10:00:00,257.01544,259.61188,302254.0,1239394.5,0.9215393,-0.52223206,52625.664,0.0,0,0001,83.945206,173.17473,0.0,2005
2005-01-01 11:00:00,258.3828,262.97504,1304506.2,1877106.0,0.9661255,-0.13310242,52678.797,2.6077032e-08,0,0001,278.4034,177.14209,2.6077032e-05,2005
2005-01-01 12:00:00,260.1245,265.99487,2985887.0,2558556.8,1.0453491,0.6365814,52726.367,5.2154064e-08,0,0001,467.0502,189.29187,2.6077032e-05,2005
2005-01-01 13:00:00,259.50433,268.20996,5205673.5,3249836.5,1.6041565,1.6406403,52698.766,5.2154064e-08,0,0001,616.60736,192.02216,0.0,2005
2005-01-01 14:00:00,258.26114,269.33466,7712571.0,3912657.8,2.3684235,2.0270386,52617.098,5.2154064e-08,0,0001,696.3604,184.11702,0.0,2005
2005-01-01 15:00:00,257.887,269.9491,10225462.0,4587711.0,2.9259644,2.4298248,52535.633,8.820743e-06,0,0001,698.02527,187.51479,0.008768588,2005
2005-01-01 16:00:00,258.21088,269.48633,11753024.0,5385187.0,2.1737518,2.1673584,52465.78,1.7744675e-05,0,0001,424.32278,221.52112,0.008923932,2005
2005-01-01 17:00:00,258.58923,269.59882,13198454.0,6167132.0,1.9113464,2.2019043,52429.53,2.4761259e-05,0,0001,401.50833,217.20694,0.0070165843,2005
2005-01-01 18:00:00,258.8587,269.04517,14036940.0,6954874.5,1.3810577,1.9453888,52426.066,3.3949687e-05,0,0001,232.91278,218.81737,0.0091884285,2005
2005-01-01 19:00:00,258.69867,268.20264,14359394.0,7674456.0,0.7491913,1.8257599,52426.516,3.9342045e-05,0,0001,89.57056,199.88374,0.0053923577,2005
2005-01-01 20:00:00,258.6842,266.9541,14361702.0,8339475.0,0.35276794,1.5133667,52430.508,4.0075927e-05,0,0001,0.64111114,184.7275,0.0007338822,2005
2005-01-01 21:00:00,258.799,265.47827,14361702.0,8994666.0,0.28460693,1.2092896,52458.414,4.0914118e-05,0,0001,0.0,181.9975,0.0008381903,2005
2005-01-01 22:00:00,258.93805,264.58844,14361702.0,9649254.0,0.42492676,1.077179,52472.453,4.2948126e-05,0,0001,0.0,181.83,0.0020340085,2005
2005-01-01 23:00:00,259.26343,264.16315,14361702.0,10372862.0,0.6413727,1.0616608,52504.81,5.4794553e-05,0,0001,0.0,201.00223,0.011846427,2005
