time,d2m,T2,ssrd,strd,u10,v10,PRES,tp,number,expver,G,LWin,RRR,year
2003-01-01 00:00:00,256.0867,261.71204,14758207.0,10749955.0,0.32991028,2.2812977,51757.418,0.00086926227,0,0001,0.0,231.06583,0.083595514,2003
2003-01-01 01:00:00,256.28137,261.17297,14758207.0,11576881.0,0.19367981,2.1007843,51735.707,0.0009990402,0,0001,0.0,229.70166,0.12977794,2003
2003-01-01 02:00:00,256.45126,260.73334,14758207.0,12420302.0,0.051315308,1.947876,51697.297,0.0011524961,0,0001,0.0,234.28362,0.15345588,2003
2003-01-01 03:00:00,255.01355,260.5692,14758207.0,13208335.0,0.16673279,2.3619232,51638.277,0.0012416423,0,0001,0.0,218.89806,0.0891462,2003
2003-01-01 04:00:00,254.00081,259.70593,14758207.0,13970598.0,0.12763977,2.2186737,51629.547,0.0013593391,0,0001,0.0,211.73972,0.11769682,2003
2003-01-01 05:00:00,253.4483,259.16492,14758207.0,14724183.0,0.11923218,2.1914978,51598.016,0.0014898584,0,0001,0.0,209.32916,0.13051927,2003
2003-01-01 06:00:00,253.2411,258.56296,14758207.0,15472067.0,0.20924377,1.9746552,51589.78,0.001623343,0,0001,0.0,207.74556,0.1334846,2003
2003-01-01 07:00:00,253.55345,257.8501,14758207.0,16189224.0,0.116378784,1.5931854,51573.207,0.0018514052,0,0001,0.0,199.21028,0.22806227,2003
2003-01-01 08:00:00,253.62271,257.517,14758207.0,16883784.0,-0.2381134,1.2067051,51568.363,0.0019955218,0,0001,0.0,192.93333,0.14411658,2003
2003-01-01 09:00:00,252.93077,257.03925,51.25,754337.8,-0.32421875,1.0985909,51587.58,0.00017374847,0,0001,0.014236111,209.53828,0.17374846,2003
2003-01-01 10:00:00,252.84752,257.04218,189088.5,1488645.6,-0.17633057,1.2858601,51603.246,0.00034611067,0,0001,52.510345,203.9744,0.1723622,2003
2003-01-01 11:00:00,254.15149,257.92453,734698.5,2304524.0,-0.42292786,1.8788815,51636.45,0.0005479725,0,0001,151.55833,226.63289,0.20186184,2003
2003-01-01 12:00:00,255.65887,259.81628,1817965.2,3103641.0,-0.36376953,2.5722675,51659.633,0.00075111445,0,0001,300.90744,221.97694,0.20314194,2003
2003-01-01 13:00:00,255.1977,260.7146,3141535.0,3905540.5,0.52949524,3.307087,51645.723,0.0010236278,0,0001,367.65826,222.74986,0.27251336,2003
2003-01-01 14:00:00,253.87166,261.08777,5139602.5,4573013.0,1.8013916,3.5077286,51618.33,0.0012740921,0,0001,555.01874,185.40903,0.25046432,2003
2003-01-01 15:00:00,253.35722,260.55176,7201308.0,5287180.5,2.5006104,3.1713123,51627.434,0.0014775097,0,0001,572.696,198.37987,0.20341761,2003
2003-01-01 16:00:00,252.99165,260.30017,8775041.0,6013493.0,2.8655396,2.4030037,51655.758,0.0016819797,0,0001,437.14804,201.75348,0.20447001,2003
2003-01-01 17:00:00,252.56232,259.94995,9985834.0,6734875.0,2.8340607,1.2274303,51699.566,0.0018610861,0,0001,336.3314,200.3839,0.17910637,2003
2003-01-01 18:00:00,251.84637,259.61395,10706607.0,7453400.0,2.2720642,0.39718246,51762.816,0.0019392781,0,0001,200.21472,199.59027,0.07819198,2003
2003-01-01 19:00:00,252.56177,258.77112,10963644.0,8145871.0,1.7847595,-0.3649826,51852.836,0.0020597465,0,0001,71.39917,192.35306,0.12046844,2003
2003-01-01 20:00:00,251.71313,256.70148,10965288.0,8834678.0,1.8145752,-1.5146017,51953.336,0.002348546,0,0001,0.45666668,191.33528,0.2887994,2003
2003-01-01 21:00:00,250.27817,254.76787,10965288.0,9608123.0,1.694809,-2.5311842,52059.754,0.002496948,0,0001,0.0,214.84584,0.14840207,2003
2003-01-01 22:00:00,248.36678,253.19066,10965288.0,10278096.0,1.3647919,-2.5640726,52138.535,0.002533385,0,0001,0.0,186.1036,0.036437064,2003
2003-01-01 23:00:00,246.19052,251.91624,10965288.0,10795139.0,1.133255,-2.2074432,52217.5,0.0025357953,0,0001,0.0,143.62306,0.0024102628,2003
2003-01-02 00:00:00,246.43076,254.39204,10965288.0,11290012.0,0.95614624,-1.7150955,52290.777,0.0025365516,0,0001,0.0,137.46472,0.00075623393,2003
2003-01-02 01:00:00,246.23955,253.78996,10965288.0,11758944.0,0.908371,-1.0184498,52320.598,0.0025366298,0,0001,0.0,130.2589,7.8231096e-05,2003
2003-01-02 02:00:00,245.66563,251.70178,10965288.0,12214687.0,0.9018707,-0.9359236,52337.613,0.0025370556,0,0001,0.0,126.595276,0.00042584725,2003
2003-01-02 03:00:00,244.71262,248.60645,10965288.0,12656646.0,0.870697,-1.0782557,52365.047,0.0025370575,0,0001,0.0,122.76639,1.8626451e-06,2003
2003-01-02 04:00:00,243.79288,247.09567,10965288.0,13091738.0,0.90904236,-1.2114868,52367.05,0.0025370575,0,0001,0.0,120.85889,0.0,2003
2003-01-02 05:00:00,242.77971,245.99486,10965288.0,13522348.0,0.9797058,-1.2377548,52365.707,0.00253707,0,0001,0.0,119.61389,1.2572855e-05,2003
2003-01-02 06:00:00,241.46143,244.62411,10965288.0,13957978.0,1.0829163,-1.2370834,52353.953,0.0025373467,0,0001,0.0,121.00833,0.0002766028,2003
2003-01-02 07:00:00,239.44133,242.55827,10965288.0,14407771.0,1.1292114,-1.3037796,52370.965,0.002538062,0,0001,0.0,124.9425,0.00071525574,2003
