time,d2m,T2,ssrd,strd,u10,v10,PRES,tp,number,expver,G,LWin,RRR,year
2001-01-01 00:00:00,259.78546,264.1045,15076770.0,11059551.0,0.55467224,2.2281132,52096.227,0.00019047782,0,0001,0.0,180.19194,0.0011175871,2001
2001-01-01 01:00:00,259.51038,263.36505,15076770.0,11694662.0,0.7831383,1.9352303,52104.957,0.00019421428,0,0001,0.0,176.41972,0.0037364662,2001
2001-01-01 02:00:00,259.52362,263.03125,15076770.0,12384338.0,0.6817341,1.6732655,52090.043,0.00022464915,0,0001,0.0,191.57666,0.030434866,2001
2001-01-01 03:00:00,259.39496,262.909,15076770.0,13073456.0,0.46645546,1.8485737,52053.973,0.00028174295,0,0001,0.0,191.42166,0.0570938,2001
2001-01-01 04:00:00,259.87262,262.75287,15076770.0,13853891.0,0.2655487,1.4673529,52026.645,0.000393863,0,0001,0.0,216.7875,0.11212006,2001
2001-01-01 05:00:00,260.0346,262.69073,15076770.0,14722336.0,0.15856934,1.350647,51973.434,0.00056379585,0,0001,0.0,241.23473,0.16993284,2001
2001-01-01 06:00:00,260.11407,262.41437,15076770.0,15603298.0,0.31686592,1.2798157,51945.59,0.0007732913,0,0001,0.0,244.71167,0.20949543,2001
2001-01-01 07:00:00,260.0631,262.28473,15076770.0,16517066.0,0.4182434,1.3615723,51953.97,0.0010200397,0,0001,0.0,253.82445,0.24674839,2001
2001-01-01 08:00:00,260.31775,262.4187,15076770.0,17429276.0,0.22769165,1.4927368,51937.664,0.0012411982,0,0001,0.0,253.39166,0.22115849,2001
2001-01-01 09:00:00,260.6803,262.5974,51.25,925357.3,0.31878662,1.5122986,51954.023,0.00020728493,0,0001,0.014236111,257.0437,0.20728493,2001
2001-01-01 10:00:00,260.82013,262.97675,137801.75,1851069.2,0.21762085,1.57724,51977.66,0.00043147616,0,0001,38.264027,257.1422,0.22419123,2001
2001-01-01 11:00:00,260.9261,264.391,698087.25,2784299.5,0.51913834,2.7764282,52008.562,0.00063073356,0,0001,155.63486,259.23062,0.1992574,2001
2001-01-01 12:00:00,261.17535,265.6927,1617939.5,3759634.0,0.9185543,3.4600677,52016.152,0.0010330975,0,0001,255.51451,270.92624,0.40236396,2001
2001-01-01 13:00:00,261.11694,266.2765,3109550.0,4655952.0,1.9738464,3.3321228,51985.617,0.0013882611,0,0001,414.33624,248.97722,0.35516357,2001
2001-01-01 14:00:00,261.23315,266.49524,4938043.5,5524856.0,2.8071995,3.046525,51937.78,0.0016713776,0,0001,507.91486,241.36223,0.28311646,2001
2001-01-01 15:00:00,259.4879,267.17316,6647813.0,6383941.5,2.767788,3.3654938,51926.92,0.0017719821,0,0001,474.93597,238.63486,0.10060449,2001
2001-01-01 16:00:00,258.98715,267.2647,8236306.5,7232573.5,2.9236717,3.4940643,51881.03,0.0018764515,0,0001,441.2482,235.73111,0.10446948,2001
2001-01-01 17:00:00,258.7355,266.83582,9331682.0,8110935.5,2.4739227,3.4841614,51879.15,0.0019500223,0,0001,304.27097,243.98944,0.07357076,2001
2001-01-01 18:00:00,258.44275,266.15436,10180932.0,8880681.0,1.7274933,3.041504,51858.04,0.0019980245,0,0001,235.90277,213.81819,0.04800223,2001
2001-01-01 19:00:00,257.33942,265.0822,10537639.0,9532375.0,1.7946777,2.7278748,51869.668,0.0020004748,0,0001,99.08528,181.02611,0.0024503097,2001
2001-01-01 20:00:00,255.79279,264.1183,10539946.0,10157724.0,1.8034058,2.4790344,51890.406,0.0020013417,0,0001,0.6408333,173.70805,0.0008668285,2001
2001-01-01 21:00:00,253.68517,263.4098,10539946.0,10859047.0,1.9100037,2.237154,51916.46,0.0020017687,0,0001,0.0,194.81195,0.0004270114,2001
2001-01-01 22:00:00,251.33914,262.6057,10539946.0,11523934.0,1.9048615,2.1466131,51925.59,0.002002351,0,0001,0.0,184.69083,0.00058230944,2001
2001-01-01 23:00:00,249.44588,261.86255,10539948.0,12100534.0,1.8519287,2.0735683,51949.62,0.0020024185,0,0001,0.00055555557,160.16667,6.752089e-05,2001
2001-01-02 00:00:00,248.52858,261.3816,10539948.0,12634210.0,1.7180328,2.0158424,51955.07,0.002002418,0,0001,0.0,148.24333,-4.656613e-07,2001
2001-01-02 01:00:00,248.5147,260.97864,10539948.0,13155215.0,1.4916534,1.961113,51959.598,0.0020024136,0,0001,0.0,144.72362,-4.4237822e-06,2001
2001-01-02 02:00:00,249.45772,261.04364,10539948.0,13671312.0,1.1295166,1.8051643,51936.633,0.002002424,0,0001,0.0,143.36028,1.0477379e-05,2001
2001-01-02 03:00:00,250.83063,259.87842,10539948.0,14194760.0,1.0665436,2.066702,51885.88,0.0020025806,0,0001,0.0,145.40222,0.00015646219,2001
2001-01-02 04:00:00,252.6614,259.80328,10539948.0,14726228.0,0.7190552,1.7582779,51876.492,0.0020039887,0,0001,0.0,147.63,0.0014081597,2001
2001-01-02 05:00:00,253.90108,259.05762,10539948.0,15269236.0,0.5483551,1.5839844,51839.63,0.0020065294,0,0001,0.0,150.83556,0.002540648,2001
2001-01-02 06:00:00,254.68906,258.40674,10539948.0,15835837.0,0.52197266,1.3297882,51812.87,0.0020124079,0,0001,0.0,157.38916,0.005878508,2001
2001-01-02 07:00:00,254.82047,258.07288,10539948.0,16465701.0,0.5352478,1.2237244,51813.79,0.0020413534,0,0001,0.0,174.96222,0.028945506,2001
2001-01-02 08:00:00,254.57042,257.1066,10539948.0,17176268.0,0.5049286,1.040741,51837.473,0.0020945878,0,0001,0.0,197.37971,0.0532344,2001
2001-01-02 09:00:00,254.84541,257.21814,51.25,762547.9,0.44192505,1.0126648,51870.02,5.606562e-05,0,0001,0.014236111,211.81885,0.05606562,2001
2001-01-02 10:00:00,255.10767,257.802,213865.75,1547593.8,0.36183167,1.209755,51905.94,0.00011654943,0,0001,59.392918,218.0683,0.060483813,2001
2001-01-02 11:00:00,255.33679,259.87054,989579.0,2342145.8,0.37161255,2.117097,51956.414,0.0001712041,0,0001,215.4759,220.7089,0.054654665,2001
2001-01-02 12:00:00,254.52165,261.38367,2210705.5,3136920.0,1.0158386,2.7909584,51984.633,0.0002679713,0,0001,339.2018,220.77063,0.09676721,2001
2001-01-02 13:00:00,253.05826,262.7348,4191695.0,3786268.0,1.9028015,3.2527866,51963.633,0.0003047455,0,0001,550.27484,180.37445,0.036774203,2001
2001-01-02 14:00:00,252.45413,263.75098,6421829.0,4486334.0,2.6396637,3.6053114,51901.145,0.0003570523,0,0001,619.4817,194.46278,0.0523068,2001
2001-01-02 15:00:00,252.24586,264.10077,8623821.0,5168158.0,3.1071167,3.339016,51876.105,0.00040645897,0,0001,611.6644,189.39555,0.049406663,2001
2001-01-02 16:00:00,251.89474,264.30396,10559844.0,5901110.0,3.2032318,3.3592272,51823.65,0.00045859814,0,0001,537.7842,203.59778,0.052139163,2001
2001-01-02 17:00:00,251.22072,264.03998,11813330.0,6668799.0,2.723114,3.21727,51805.953,0.00049163774,0,0001,348.19055,213.24695,0.0330396,2001
2001-01-02 18:00:00,250.38174,263.56024,12632900.0,7389118.0,1.9984589,2.8650684,51783.12,0.00051030144,0,0001,227.65834,200.08861,0.018663704,2001
2001-01-02 19:00:00,249.66316,262.8333,12926103.0,8094572.0,1.2364807,2.7426586,51796.387,0.0005207099,0,0001,81.445274,195.95944,0.010408461,2001
2001-01-02 20:00:00,249.2848,261.54736,12928914.0,8716436.0,1.0239563,2.5869646,51804.746,0.000525102,0,0001,0.7808333,172.74,0.0043921173,2001
2001-01-02 21:00:00,249.16556,260.29898,12928914.0,9284550.0,0.67214966,2.3148804,51829.867,0.0005284101,0,0001,0.0,157.80945,0.0033080578,2001
2001-01-02 22:00:00,249.69955,260.13623,12928914.0,9831830.0,0.3746338,1.9578056,51835.168,0.0005304739,0,0001,0.0,152.02222,0.0020638108,2001
2001-01-02 23:00:00,250.21622,259.53583,12928915.0,10369477.0,0.23875427,1.5968952,51860.58,0.00054079294,0,0001,0.00027777778,149.34639,0.010319054,2001
2001-01-03 00:00:00,250.46739,258.59705,12928915.0,10910054.0,0.36016846,1.3133993,51869.09,0.00055047125,0,0001,0.0,150.16028,0.009678304,2001
2001-01-03 01:00:00,250.5755,257.63556,12928915.0,11446938.0,0.5261688,1.0013914,51872.67,0.0005585849,0,0001,0.0,149.13445,0.008113682,2001
2001-01-03 02:00:00,250.64629,256.72968,12928915.0,11983498.0,0.6376953,0.7201834,51854.46,0.00056717545,0,0001,0.0,149.04445,0.008590519,2001
2001-01-03 03:00:00,250.50497,256.25677,12928915.0,12544288.0,0.62742615,0.86723614,51830.98,0.0005771518,0,0001,0.0,155.775,0.009976327,2001
2001-01-03 04:00:00,250.61678,255.64246,12928915.0,13075452.0,0.7250824,0.6775751,51825.5,0.0005824119,0,0001,0.0,147.54556,0.00526011,2001
2001-01-03 05:00:00,250.61374,254.82767,12928915.0,13619028.0,0.804245,0.44517136,51809.156,0.0005876273,0,0001,0.0,150.99333,0.0052154064,2001
2001-01-03 06:00:00,250.10503,253.92662,12928915.0,14168712.0,0.91204834,0.16102123,51797.41,0.00059311837,0,0001,0.0,152.69,0.005491078,2001
2001-01-03 07:00:00,249.32645,252.20457,12928915.0,14704840.0,0.94122314,-0.24320984,51785.92,0.00059939176,0,0001,0.0,148.92444,0.006273389,2001
2001-01-03 08:00:00,247.93352,250.74559,12928915.0,15343403.0,0.916275,-0.62810135,51819.56,0.0006074086,0,0001,0.0,177.37862,0.008016825,2001
2001-01-03 09:00:00,246.21259,249.19106,0.0,585462.75,0.8737335,-0.9225254,51859.85,1.0459684e-05,0,0001,0.0,162.62854,0.010459684,2001
2001-01-03 10:00:00,247.52356,251.02193,242468.12,1269290.0,0.8900299,-0.7995262,51909.34,2.1847896e-05,0,0001,67.35226,189.95201,0.011388212,2001
2001-01-03 11:00:00,250.6248,253.99826,1045672.75,1956222.8,1.2230139,-0.40384293,51970.332,2.9802322e-05,0,0001,223.1124,190.81465,0.007954426,2001
2001-01-03 12:00:00,252.77226,257.30853,2598418.2,2646640.0,1.4056377,0.37451935,52018.66,3.6675483e-05,0,0001,431.3182,191.78256,0.0068731606,2001
2001-01-03 13:00:00,252.1027,259.4723,4621553.0,3315802.2,2.142336,1.3388233,52012.633,7.232465e-05,0,0001,561.9819,185.8784,0.035649166,2001
2001-01-03 14:00:00,250.01257,260.91998,7038747.5,3940925.5,2.9769344,1.6723595,51961.234,9.3940645e-05,0,0001,671.44293,173.64534,0.021615997,2001
2001-01-03 15:00:00,248.98918,261.8816,9277124.0,4654133.0,3.7747288,1.8706398,51927.62,0.000119585544,0,0001,621.77124,198.11319,0.025644898,2001
2001-01-03 16:00:00,247.74245,262.09137,11103172.0,5375935.0,3.76688,1.9083557,51871.27,0.0001424998,0,0001,507.23557,200.50055,0.02291426,2001
2001-01-03 17:00:00,246.36848,262.05865,12418970.0,6108335.0,3.3312187,1.8652496,51862.89,0.00016105175,0,0001,365.49945,203.44444,0.018551946,2001
2001-01-03 18:00:00,245.27092,261.69714,13243740.0,6839344.0,2.5596724,1.7543335,51836.406,0.00017474592,0,0001,229.10278,203.05806,0.013694167,2001
2001-01-03 19:00:00,244.58861,260.85797,13538666.0,7509980.0,1.4605865,1.6955719,51842.74,0.00018151104,0,0001,81.92389,186.28778,0.006765127,2001
2001-01-03 20:00:00,243.65923,259.74707,13542008.0,8104264.0,0.830719,1.7103119,51850.633,0.00018306822,0,0001,0.92833334,165.07889,0.0015571713,2001
2001-01-03 21:00:00,242.14708,259.64252,13542008.0,8613043.0,0.5341339,1.497345,51841.87,0.00018314645,0,0001,0.0,141.3275,7.8231096e-05,2001
2001-01-03 22:00:00,241.72855,258.92358,13542008.0,9110571.0,0.55556583,1.467041,51850.8,0.00018314645,0,0001,0.0,138.20222,0.0,2001
2001-01-03 23:00:00,241.48396,258.24908,13542008.0,9594430.0,0.7049866,1.5148163,51830.336,0.00018315017,0,0001,0.0,134.40527,3.7252903e-06,2001
2001-01-04 00:00:00,241.62045,257.67154,13542008.0,10068736.0,0.7880821,1.5101166,51828.26,0.00018358529,0,0001,0.0,131.75166,0.00043511682,2001
2001-01-04 01:00:00,242.10263,257.04706,13542008.0,10536363.0,0.815506,1.4571972,51805.855,0.00018358529,0,0001,0.0,129.8964,0.0,2001
2001-01-04 02:00:00,242.81058,256.34488,13542008.0,10996521.0,0.76742554,1.2911463,51784.33,0.00018358529,0,0001,0.0,127.82166,0.0,2001
2001-01-04 03:00:00,245.74232,255.47565,13542008.0,11455816.0,0.5263424,1.0475311,51748.89,0.00018358529,0,0001,0.0,127.58195,0.0,2001
2001-01-04 04:00:00,246.30908,254.55586,13542008.0,11910949.0,0.5781994,0.7328644,51714.164,0.00018358529,0,0001,0.0,126.425835,0.0,2001
2001-01-04 05:00:00,246.76294,253.63673,13542008.0,12364675.0,0.64554024,0.48557854,51654.684,0.00018358529,0,0001,0.0,126.035,0.0,2001
2001-01-04 06:00:00,247.22885,252.91446,13542008.0,12825845.0,0.64338684,0.31370926,51629.86,0.00018358529,0,0001,0.0,128.10278,0.0,2001
2001-01-04 07:00:00,247.58731,252.35657,13542008.0,13288229.0,0.6400757,0.19665146,51616.23,0.00018382371,0,0001,0.0,128.44,0.00023841858,2001
2001-01-04 08:00:00,247.69917,251.18472,13542008.0,13759786.0,0.6358948,0.020733833,51619.918,0.0001844421,0,0001,0.0,130.98805,0.0006183982,2001
2001-01-04 09:00:00,246.4748,249.31612,0.0,492263.4,0.7159271,-0.16901779,51630.883,1.4207326e-06,0,0001,0.0,136.73984,0.0014207326,2001
